movieId,title,genres,top_actors
146974,Totò e Carolina (1955),(no genres listed),"Totò, Anna Maria Ferrero, Gianni Cavalieri, Maurizio Arena, Arnoldo Foà"
176153,Swing (2008),Action|Drama|Romance,"Juri Ueno, Yuta Hiraoka, Shihori Kanjiya, Yuika Motokariya, Yukari Toyoshima"
147966,Tarzan's Fight for Life (1958),Action|Adventure,"Gordon Scott, Eve Brent, Rickie Sorensen, Woody Strode, Jil Jarmyn"
152467,Venomous (2002),Horror|Sci-Fi,"Treat Williams, Mary Page Keller, Hannes Jaenicke, Catherine Dent, Tony Denison"
798,Daylight (1996),Action|Adventure|Drama|Thriller,"Sylvester Stallone, Amy Brenneman, Viggo Mortensen, Stan Shaw, Barry Newman"
160648,Black Mountain Side (2016),Horror|Thriller,"Shane Twerdun, Michael Dickson, Carl Toftfelt, Marc Anthony Williams, Timothy Lyle"
150653,Empire of Dirt (2013),Drama,"Cara Gee, Shay Eyre, Jennifer Podemski, Luke Kirby, Jordan Prentice"
95531,"Koruto wa ore no pasupooto (Colt Is My Passport, A) (1967)",Action|Crime|Drama,"Jō Shishido, Chitose Kobayashi, Jerry Fujio, Shōki Fukae, Zenji Yamada"
82469,Billy the Kid (1941),Drama|Western,"Robert Taylor, Brian Donlevy, Ian Hunter, Mary Howard, Gene Lockhart"
266656,Storm Lake (2021),Documentary,"Art Cullen, Tom Cullen, Dolores Cullen, John Cullen, Elizabeth Warren"
251488,"All Light, Everywhere (2021)",Documentary,"Theo Anthony, Keaver Brenai"
170329,Cleopatra's Palace: In Search of a Legend (1999),Documentary,Omar Sharif
198057,The Secret Face (1991),Drama|Romance,"Zuhal Olcay, Fikret Kuşkan, Sevda Ferdağ, Rutkay Aziz, Savaş Yurttaş"
3394,Blind Date (1987),Comedy|Romance,"Kim Basinger, Bruce Willis, John Larroquette, William Daniels, George Coe"
186717,ABCD: American-Born Confused Desi (2013),Comedy,"Dulquer Salmaan, Jacob Gregory, Aparna Gopinath, Tovino Thomas, Vijayaraghavan"
163667,Travis (2004),(no genres listed),
130642,Backcountry (2014),Drama|Horror|Thriller,"Missy Peregrym, Jeff Roop, Eric Balfour, Nicholas Campbell"
27524,"Gathering, The (2002)",Horror|Mystery|Thriller,"Christina Ricci, Ioan Gruffudd, Stephen Dillane, Kerry Fox, Robert Hardy"
176465,Small is Beautiful: A Tiny House Documentary (2015),Documentary,
134627,"Arabella, the pirate's daughter (1983)",(no genres listed),
124607,One Night of Love (1934),Romance,"Grace Moore, Tullio Carminati, Lyle Talbot, Mona Barrie, Jessie Ralph"
156303,Valley of the Kings (1954),Adventure,"Robert Taylor, Eleanor Parker, Carlos Thompson, Kurt Kasznar, Victor Jory"
182513,Vadakkunokki Yantram (1989),Comedy|Drama,
231269,December Hide-and-Go-Seek (1993),Documentary,Takashi Ito
108141,Creep Van (2012),Horror,"Brian Kolodziej, Amy Wehrell, Gerald Emerick, Collin Bernsen, Angelina Armani"
185579,California Typewriter (2017),Documentary,"Tom Hanks, Sam Shepard, David McCullough, John Mayer, Silvi Alcivar"
143583,Nous York (2012),Comedy,"Leïla Bekhti, Géraldine Nakache, Manu Payet, Nader Boussandel, Baptiste Lecaplain"
182375,God's Bloody Acre (1975),Drama|Horror,"Wayne Crawford, Jennifer Stock, Sam Moree, Daniel Schweitzer, William Kerwin"
165325,Plan Bart (2014),Comedy|Drama|Romance,"Wine Dierickx, Jeroen Perceval, Wouter Hendrickx, Eva van der Gucht, Mourade Zeguendi"
192901,Les Vieux Fourneaux (2018),Comedy,"Pierre Richard, Roland Giraud, Eddy Mitchell, Alice Pol, Henri Guybet"
161098,Prince of Broadway (2008),Comedy|Drama,"Prince Adu, Karren Karagulian, Aiden Noesi, Kat Sanchez, Keyali Mayaga"
144234,Scarlet Eye (1963),Adventure|Crime,"Lex Barker, Ann Smyrner, Hans Nielsen, Eleonora Rossi Drago, Maurice Ronet"
233605,National Theatre Live: All About Eve (2019),Drama,"Gillian Anderson, Lily James, Monica Dolan, Ian Drysdale, Tsion Habte"
142985,Bringing Ashley Home (2011),Drama,"A.J. Cook, Jennifer Morrison, Patricia Richardson, Timothy Webber, Aliyah O'Brien"
125101,The Big Heat (1988),Action|Crime|Thriller,"Waise Lee Chi-Hung, Joey Wong, Matthew Wong Hin-Mung, Phillip Chung-Fung Kwok, Lionel Lo King-Wah"
289275,Blue Queen (2018),Action|Thriller,"Themis Panou, Dimitris Imellos, Foteini Levogianni, Michalis Ikonomou, Raschmie Soukouli"
266768,Lost Worlds: Life in the Balance (2001),Documentary,Harrison Ford
95695,"Five Minarets in New York (Act of Vengeance) (Terrorist, The) (2010)",Drama,"Haluk Bilginer, Mahsun Kırmızıgül, Mustafa Sandal, Gina Gershon, Danny Glover"
223624,"Joe Lycett: That's the Way, A-Ha, A-Ha, Joe Lycett (2016)",Comedy,Joe Lycett
234500,A Christmas Hero (2020),Children|Drama|Fantasy,"Michael Welch, Kayla Kelly, Lauren Rys Martin, Peter Carey, Jordan Teachout"
179771,Invasion from Inner Earth (1974),Drama|Sci-Fi,"Paul Bentzen, Debbi Pick, Nick Holt, Karl Wallace, Robert Arkens"
175217,Gauche the Cellist (1982),Animation,"Hideki Sasaki, Fuyumi Shiraishi, Kaneta Kimotsuki, Kazue Takahashi, Keiko Yokozawa"
124965,Miracles (1986),Comedy,"Tom Conti, Teri Garr, Paul Rodríguez, Christopher Lloyd, Adalberto Martínez"
120240,Forever Lulu (2000),Comedy|Romance,"Melanie Griffith, Patrick Swayze, Penelope Ann Miller, Richard Schiff, Annie Corley"
214416,Comali (2019),Comedy|Drama,"Jayam Ravi, Kajal Agarwal, Samyuktha Hegde, K. S. Ravikumar, Yogi Babu"
217156,The Romance of Seville (1929),Romance,"Alexander D'Arcy, Marguerite Allan, Randle Ayrton, Cecil Barry, Hugh Eden"
63113,Quantum of Solace (2008),Action|Adventure|Thriller,"Daniel Craig, Olga Kurylenko, Mathieu Amalric, Judi Dench, Giancarlo Giannini"
132492,Sinatra: All or Nothing at All (2015),Documentary,
116333,Cyborg Cop (1993),Action|Sci-Fi,"David Bradley, John Rhys-Davies, Todd Jensen, Alonna Shaw, Ron Smerczak"
198095,Wonderful Town (2007),Drama|Romance,"Anchalee Saisoontorn, Supphasit Kansen, Dul Yaambunying, Prateep Harnudomlap, Sorawit Poolsawat"
211752,The Ship of Monsters (1960),Comedy|Horror|Sci-Fi,"Eulalio González, Ana Bertha Lepe, Lorena Velázquez, Consuelo Frank, Manuel Alvarado"
279794,Maksym Osa: The Gold of Werewolf (2022),Mystery,"Vasyl Kukharskyi, Olga Makeeva, Vladimir Yushchenko, Volodymyr Hurin, Serhii Denha"
222737,Gunjan Saxena: The Kargil Girl (2020),Drama,"Pankaj Tripathi, Janhvi Kapoor, Angad Bedi, Manav Vij, Ayesha Raza Mishra"
7490,At First Sight (Entre Nous) (Coup de foudre) (1983),Drama,"Miou-Miou, Isabelle Huppert, Guy Marchand, Jean-Pierre Bacri, Robin Renucci"
145484,Hell Boats (1970),Drama|War,"James Franciscus, Elizabeth Shepherd, Ronald Allen, Magda Konopka, Drewe Henley"
110671,Cutlet for Three (Ein Schnitzel für drei) (2009),Comedy,
118698,The Viking Queen (1967),Adventure,"Don Murray, Donald Houston, Carita, Andrew Keir, Adrienne Corri"
26493,"4th Man, The (Fourth Man, The) (Vierde man, De) (1983)",Drama|Mystery|Thriller,"Jeroen Krabbé, Renée Soutendijk, Thom Hoffman, Dolf de Vries, Geert de Jong"
3413,Impact (1949),Crime|Drama,"Brian Donlevy, Ella Raines, Charles Coburn, Helen Walker, Anna May Wong"
100046,Madagascar (2011),Documentary,"Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith, Cedric the Entertainer"
213792,Tom Brown's Schooldays (2005),Drama,"Julian Wadham, Alex Pettyfer, Stephen Fry, Jemma Redgrave, Joseph Beattie"
183823,09:06 (2009),Drama|Thriller,"Igor Samobor, Silva Čušin, Labina Mitevska, Pavle Ravnohrib, Gregor Bakovič"
257541,Falling Leaves (1912),Drama,"Mace Greenleaf, Blanche Cornwall, Marian Swayne, Magda Foy, Darwin Karr"
142366,Cigarette Burns (2005),Horror|Thriller,"Norman Reedus, Udo Kier, Christopher Redman, Chris Gauthier, Zara Taylor"
8794,"Unfinished Piece for a Player Piano, An (Neokonchennaya pyesa dlya mekhanicheskogo pianino) (1977)",Drama,
5218,Ice Age (2002),Adventure|Animation|Children|Comedy,"Ray Romano, John Leguizamo, Denis Leary, Goran Visnjic, Jack Black"
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,"Minami Takayama, Rei Sakuma, Kappei Yamaguchi, Keiko Toda, Mieko Nobusawa"
211958,Father There Is Only One (2019),Comedy,"Santiago Segura, Toni Acosta, Martina D’Antiochia, Calma Segura, Luna Fulgencio"
59273,Delirious (2006),Comedy|Drama,"Steve Buscemi, Michael Pitt, Alison Lohman, Gina Gershon, Elvis Costello"
156123,I Spit on Your Grave (1959),Drama|Thriller,"Christian Marquand, Antonella Lualdi, Daniel Cauchy, Jean Sorel, Paul Guers"
204072,Vinicius (2005),Documentary,"Camila Morgado, Ricardo Blat, Vinicius de Moraes, Yamandu Costa, Ferreira Gullar"
112467,"So Evil, So Young (1961)",Drama,"Jill Ireland, Ellen Pollock, Joan Haythorne, Olive McFarland, Eve Eden"
122415,War of the Colossal Beast (1958),Horror|Sci-Fi,"Sally Fraser, Roger Pace, Duncan 'Dean' Parkin, Russ Bender, Rico Alaniz"
109935,The Artist and the Model (2012),Drama,"Jean Rochefort, Aida Folch, Claudia Cardinale, Götz Otto, Chus Lampreave"
153006,Karam (2005),(no genres listed),"John Abraham, Priyanka Chopra Jonas, Bharat Dabholkar, Vishwajeet Pradhan, Shiney Ahuja"
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,"Mark Wahlberg, Chow Yun-fat, Byron Mann, Kim Chan, Ric Young"
103755,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy,"Ryan Reynolds, Paul Giamatti, Michael Peña, Samuel L. Jackson, Luis Guzmán"
266228,Alpha Rift (2021),Action|Fantasy|Sci-Fi,"Aaron Dalla Villa, Lance Henriksen, Rachel Nielsen, Philip N. Williams, Graham Wolfe"
26006,"Seven Little Foys, The (1955)",Comedy|Drama,"Bob Hope, Milly Vitale, George Tobias, Angela Clarke, Herbert Heyes"
187873,Real Boy (2016),Documentary,
262313,David Parker Ray: The Toy Box Killer (2019),Documentary,"Jym Pagel, Jym Pagel"
211125,Kakekomi (2015),Comedy,"Erika Toda, Hikari Mitsushima, Yo Oizumi, Kirin Kiki, Shinichi Tsutsumi"
158326,The Confession (2011),Action|Crime|Drama,"John Hurt, Kiefer Sutherland, Max Casella, Michael Badalucco, Daniel London"
179701,One of Us (2017),Documentary,"Etty, Chani Getter, Ari Hershkowitz, Luzer Twersky, Yosef Rapaport"
154428,Die Tigerin (1992),Drama,"Valentina Vargas, James Remar, George Peppard, Ferdy Mayne, Belinda Mayne"
6554,Garage Days (2002),Comedy|Musical,"Kick Gurry, Maya Stange, Pia Miranda, Russell Dykstra, Brett Stiller"
245202,Every Breath You Take (2021),Thriller,"Casey Affleck, Michelle Monaghan, Sam Claflin, Emily Alyn Lind, India Eisley"
278600,Grapes 2 (2009),Comedy|Romance,"Kryštof Hádek, Lukáš Langmajer, Tereza Ramba, Lubomír Lipský, Jiří Korn"
209901,Year of Enlightment (1986),Drama|War,"Jorge Sanz, Verónica Forqué, Maribel Verdú, Rafaela Aparicio, Santiago Ramos"
226744,Created Equal: Clarence Thomas in His Own Words (2020),Documentary,"Clarence Thomas, Joe Biden, Anita Hill, Ginni Thomas"
130552,Get Christie Love! (1974),(no genres listed),"Teresa Graves, Harry Guardino, Louise Sorel, Paul Stevens, Ron Rifkin"
99126,"Public Woman, The (Femme publique, La) (1984)",Drama,"Valérie Kaprisky, Francis Huster, Lambert Wilson, Patrick Bauchau, Gisèle Pascal"
188761,Puzzle (2018),Drama,"Kelly Macdonald, Irrfan Khan, David Denman, Daniel Stewart Sherman, Austin Abrams"
74851,From Paris with Love (2010),Action|Crime,"John Travolta, Jonathan Rhys Meyers, Kasia Smutniak, Richard Durden, Bing Yin"
203441,Jewel Thief (1967),Crime|Drama|Mystery|Thriller,"Dev Anand, Vyjayanthimala, Tanuja Samarth, Ashok Kumar, D.K. Sapru"
221524,"Come Rain, Come Shine (2011)",Drama|Romance,"Lim Soo-jung, Hyun Bin, Kim Ji-soo, Kim Joong-ki, Kim Hye-ok"
197601,Baazaar (2018),Crime|Drama|Thriller,"Saif Ali Khan, Rohan Vinod Mehra, Radhika Apte, Chitrangda Singh, Manish Chaudhary"
221532,Angrezi Mein Kehte Hain (2018),Drama,"Sanjay Mishra, Ekavali Khanna, Anshuman Jha, Shivani Raghuvanshi, Pankaj Tripathi"
121853,The Return of Joe Rich (2011),Comedy|Drama,"Sam Witwer, Armand Assante, Talia Shire, Tim Kazurinsky"
148928,Unbranded (2015),Documentary,"Ben Masters, Jonny Fitzsimons, Thomas Glover, Ben Thamer"
123127,A Dangerous Place (1995),Action|Thriller,
201580,Persian Series #16 (2001),(no genres listed),
145299,Safelight (2015),Drama,"Evan Peters, Juno Temple, Christine Lahti, Kevin Alejandro, Jason Beghe"
251616,Breaking Boundaries: The Science of Our Planet (2021),Documentary,"Johan Rockström, David Attenborough, Elena Bennett, Jason Box, Terry Hughes"
149346,Homeland (Iraq Year Zero) (2015),(no genres listed),
121753,Triplecross (1995),Action|Crime|Romance|Thriller,"Michael Paré, Billy Dee Williams, Ashley Laurence, Patrick Bergin, Zachary Weintraub"
247292,Cove (2012),Children|Documentary|Fantasy|Romance,
57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi,"Ron Perlman, Selma Blair, Doug Jones, John Alexander, Seth MacFarlane"
155786,"Digby, the Biggest Dog in the World (1973)",(no genres listed),"Jim Dale, Spike Milligan, Angela Douglas, John Bluthal, Norman Rossington"
196115,Prosecuting Evil: The Extraordinary World of Ben Ferencz (2018),Documentary,"Benjamin Ferencz, Alan Dershowitz"
134156,Road (2014),Documentary,Liam Neeson
245306,Atlantis Rising (2017),Adventure|Documentary|Mystery,"James Cameron, Simcha Jacobovici, Charles Pellegrino"
146224,Barsaat (1995),Drama|Romance,"Bobby Deol, Twinkle Khanna, Raj Babbar, Mukesh Khanna, Harish Patel"
248858,Dispatches from Cleveland (2017),Documentary,
101123,Satan's Blood (Escalofrío) (1978),Horror,"Ángel Aranda, Sandra Alberti, Mariana Karr, José María Guillén, Manuel Pereiro"
134759,Passenger (1963),Drama|War,"Aleksandra Śląska, Anna Ciepielewska, Janusz Bylczyński, Krzesislawa Dubielówna, Anna Gołębiowska"
32300,D.E.B.S. (2004),Action|Comedy,"Sara Foster, Jordana Brewster, Meagan Good, Devon Aoki, Jill Ritchie"
282773,Teambuilding (2022),Comedy,"Șerban Pavlu, Matei Dima, Anca Dinicu, Cosmin Nedelcu, Nicu Banea"
104352,Alias Ruby Blade (2012),Documentary,
179763,DRIB (2017),(no genres listed),"Amir Asgharnejad, Brett Gelman, Annie Hamilton, Alexandra Marzella, Hugo Armstrong"
199293,Direct Hit (1994),Action|Adventure|Thriller,"William Forsythe, Jo Champa, George Segal, Richard Norton, Juliet Landau"
71446,"Muriel, or The Time of Return (Muriel ou Le temps d'un retour) (1963)",Drama,"Delphine Seyrig, Jean-Pierre Kérien, Jean-Baptiste Thiérrée, Nita Klein, Claude Sainval"
82353,Solo Sunny (1980),Drama|Musical|Romance,"Renate Krößner, Fred Düren, Ursula Braun, Heide Kipp, Dieter Montag"
215651,Vicente Ferrer (2014),Drama,
283979,Gente de mala calidad (2008),Comedy,"Alberto San Juan, Maribel Verdú, Fernando Tejero, Antonio Molero, Javier Gutiérrez"
121223,The Reunion (2011),Action|Drama,"John Cena, Ethan Embry, Amy Smart, Boyd Holbrook, Michael Rispoli"
121417,Scorned (1994),Drama|Thriller,"Shannon Tweed, Andrew Stevens, Kim Morgan Greene, Daniel McVicar, Michael D. Arenz"
144748,Inside (2012),Horror,"Luke Goss, Paul Rae, Isaac C. Singleton Jr., Derek Phillips, Adam Johnson"
124101,Flaxy Martin (1949),Crime|Drama|Film-Noir|Mystery,"Virginia Mayo, Zachary Scott, Dorothy Malone, Tom D'Andrea, Helen Westcott"
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,"Russell Crowe, Elizabeth Banks, Brian Dennehy, RZA, Moran Atias"
121263,Summer's Moon (2009),Horror|Thriller,"Ashley Greene, Peter Mooney, Barbara Niven, Stephen McHattie, Peter Michael Dillon"
157458,Man in the Shadow (1957),Drama|Thriller|Western,"Jeff Chandler, Orson Welles, Colleen Miller, Ben Alexander, Barbara Lawrence"
192063,Dhool (2003),Action|Drama|Romance,"Vikram, Jyothika, Vivek, Sayaji Shinde, Pasupathy"
177713,Absurd Encounter with Fear (1967),Fantasy|Horror,"Jack Fisk, Peggy Reavey"
146166,Bandh Darwaza (1990),(no genres listed),"Hashmat Khan, Manjeet Kular, Kunickaa Sadanand, Satish Kaul, Anita Sareen"
50477,"Testament of Orpheus, The (Testament d'Orphée) (1960)",Drama,"Jean Cocteau, Edouard Dermithe, Henri Crémieux, François Périer, Claudine Auger"
47063,Loch Ness (1996),Drama,"Ted Danson, Joely Richardson, Ian Holm, Kirsty Graham, James Frain"
116050,Cleopatra (1999),Drama|Romance,Omar Sharif
189513,Sunday School Musical (2008),(no genres listed),"Chris Chatman, Candise Lakota, Krystle Connor, Robert Acinapura, Amy Ganser"
266006,Refugee: The Eritrean Exodus (2015),Documentary,
286903,Elemental (2023),Animation|Children|Comedy|Fantasy|Romance,"Leah Lewis, Mamoudou Athie, Ronnie del Carmen, Shila Ommi, Wendi McLendon-Covey"
162838,Boycott (2001),Drama,"Jeffrey Wright, Terrence Howard, CCH Pounder, Carmen Ejogo, Reg E. Cathey"
220640,Arctic Heart (2016),Comedy|Drama|Romance|Sci-Fi,"Guillaume Canet, Charlotte Le Bon, Patrick d'Assumçao, Anne Le Ny, Damien Chapelle"
206503,Suspiria 25th Anniversary (2001),Documentary,"Dario Argento, Eva Axén, Joan Bennett, Miguel Bosé, Stefania Casini"
164841,Flicka: Country Pride (2012),Children|Drama,"Clint Black, Lisa Hartman, Kacey Rohl, Lily Pearl Black, Teryl Rothery"
1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller,"Isabelle Huppert, Sandrine Bonnaire, Jean-Pierre Cassel, Jacqueline Bisset, Virginie Ledoyen"
250332,"Vinicius de Moraes, Um Rapaz de Família (1983)",(no genres listed),"Vinicius de Moraes, Antônio Carlos Jobim, Caetano Veloso, Ferreira Gullar, João Donato"
642,Roula (1995),Drama,"Anica Dobra, Martin Umbach, Tina Hamperl, Ernst Jacobi, Felicitas Grimm-Luck"
86451,Love Torn in Dream (Combat d'amour en songe) (2000),Drama|Fantasy,"Melvil Poupaud, Elsa Zylberstein, Lambert Wilson, Christian Vadim, Diogo Dória"
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,"Dave Mustaine, Ozzy Osbourne, Chris Holmes, Lemmy Kilmister, Paul Stanley"
126072,The Little Matchgirl (2006),Animation,
119774,Fast Company (1938),Comedy|Drama|Mystery|Romance,"Melvyn Douglas, Florence Rice, Claire Dodd, Shepperd Strudwick, Louis Calhern"
187229,Loro - Part 1 (2018),Documentary|Drama,
206040,A Yellow Bird (2016),Drama,"Sivakumar Palakrishnan, Seema Biswas, Huang Lu, Marcus Mok, Indra Chandran"
94891,Phyllis and Harold (2008),Documentary,
228091,Adoration (2020),Drama|Thriller,"Thomas Gioria, Fantine Harduin, Benoît Poelvoorde, Laurent Lucas, Gwendolyn Gourvenec"
194588,The Last Supper (1976),Drama,"Nelson Villagra, Silvano Rey, Luis Alberto García, José Antonio Rodríguez, Samuel Claxton"
188149,Abracadabra (2017),Comedy,"Maribel Verdú, Antonio de la Torre, José Mota, Quim Gutiérrez, Josep Maria Pou"
59465,The Stars Look Down (1940),Drama,"Michael Redgrave, Margaret Lockwood, Emlyn Williams, Nancy Price, Allan Jeayes"
179509,Dance Academy: The Movie (2017),Drama,"Xenia Goodwin, Alicia Banit, Dena Kaplan, Thomas Lacey, Keiynan Lonsdale"
142685,Death Machines (1976),Action,"Ronald L. Marchini, Michael Chong, Joshua Johnson, Mari Honjo, Ron Ackerman"
249058,Your Inner Fish (2014),Documentary,Neil Shubin
88785,"Change-Up, The (2011)",Comedy,"Jason Bateman, Ryan Reynolds, Leslie Mann, Olivia Wilde, Alan Arkin"
231431,Dance Dreams: Hot Chocolate Nutcracker (2020),Documentary,"Debbie Allen, Chris Scott, Chantel Heath"
170451,Dumbland (2002),(no genres listed),
170489,Sidney Hall (2017),Drama,"Logan Lerman, Elle Fanning, Kyle Chandler, Michelle Monaghan, Blake Jenner"
205096,Space Runaway Ideon: Be Invoked (1982),Animation|Sci-Fi,"Yoku Shioya, Keiko Toda, Hideyuki Tanaka, Fuyumi Shiraishi, Yō Inoue"
161804,VeggieTales: Esther...The Girl Who Became Queen (2000),(no genres listed),"Jessica Kaplan, Pamela Thomas, Phil Vischer, Mike Nawrocki, Eric Metaxas"
97468,Drones (2010),Comedy|Sci-Fi,"Jonathan M. Woodward, Angela Bettis, Samm Levine, James Urbaniak, Tangi Miller"
268366,Fire in Paradise (2019),Documentary,
121209,Unearthed (2007),Horror|Mystery|Sci-Fi|Thriller,"Emmanuelle Vaugier, Luke Goss, Charlie Murphy, Beau Garrett, M.C. Gainey"
245504,A Boy Called Dad (2009),Drama|Romance,"Ian Hart, Sacha Parkinson, Kyle Ward, Louise Delamere, Steve Evets"
197769,Cheese Chasers (1951),Animation,"Mel Blanc, Stan Freberg"
226930,Percy (2020),Drama,"Christopher Walken, Roberta Maxwell, Christina Ricci, Zach Braff, Adam Beach"
230143,Once Upon a Time (2015),Comedy|Romance,"Claudia Cardinale, Henry Fonda, Jason Robards, Charles Bronson, Gabriele Ferzetti"
1026,So Dear to My Heart (1949),Children|Drama,"Bobby Driscoll, Luana Patten, Beulah Bondi, Burl Ives, Harry Carey"
