age,workclass,education,educationno,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native,criminal
30,2,12,14,2,0,0,4,1,4386,0,40.0,37,1
24,2,9,13,4,3,3,4,1,0,0,48.0,37,0
49,4,15,10,2,2,0,4,1,0,0,40.0,37,0
23,2,5,4,4,2,1,4,1,0,0,25.0,10,0
50,2,11,9,0,0,4,4,0,0,0,35.0,37,0
38,2,9,13,4,0,1,2,1,0,0,40.0,37,0
20,4,15,10,4,9,2,1,0,0,0,20.0,33,0
49,4,15,10,2,2,0,4,1,0,0,50.0,37,1
45,2,11,9,6,7,2,1,0,0,0,50.0,33,0
46,0,9,13,2,9,0,1,1,0,0,50.0,37,1
19,2,11,9,4,7,3,4,0,0,0,30.0,37,0
31,0,9,13,4,3,3,4,0,0,0,40.0,4,0
38,2,11,9,0,7,4,4,0,0,0,40.0,37,0
56,4,12,14,2,2,0,4,1,0,0,50.0,37,1
24,2,9,13,4,3,3,4,1,0,0,40.0,37,0
58,1,11,9,2,3,0,4,1,0,0,50.0,37,0
28,2,11,9,2,7,0,4,1,0,0,40.0,37,0
22,2,11,9,2,7,0,4,1,0,0,40.0,37,0
46,2,11,9,0,13,1,4,1,0,0,40.0,37,0
30,2,13,1,4,4,1,4,1,0,0,40.0,24,0
56,2,9,13,2,0,0,4,1,0,0,45.0,37,1
56,2,11,9,2,13,0,4,1,0,0,44.0,37,1
50,2,15,10,2,3,0,4,1,0,0,40.0,37,0
30,2,9,13,4,0,1,4,0,0,0,40.0,37,0
24,2,11,9,4,6,3,4,1,0,0,40.0,37,0
42,0,8,11,0,9,4,0,0,0,0,40.0,37,0
31,4,11,9,2,2,0,4,1,0,0,40.0,37,1
46,2,0,6,4,7,1,4,0,0,0,25.0,6,0
31,2,9,13,2,11,1,4,0,0,0,65.0,37,1
38,1,9,13,2,9,5,4,0,7688,0,40.0,37,1
44,1,12,14,2,9,0,4,1,0,0,40.0,37,1
55,3,9,13,2,3,0,4,1,0,2415,50.0,37,1
19,2,11,9,4,7,3,4,1,0,0,20.0,37,0
45,2,12,14,0,3,1,4,0,0,0,40.0,37,1
50,3,15,10,2,2,0,4,1,0,0,70.0,37,0
53,2,6,5,2,7,0,4,1,0,0,40.0,5,0
41,3,9,13,2,11,0,4,1,99999,0,65.0,37,1
45,2,15,10,0,7,4,2,0,0,0,40.0,37,0
21,2,0,6,4,0,1,4,0,0,0,39.0,37,0
37,2,9,13,2,12,5,4,0,0,0,40.0,37,1
42,0,11,9,5,0,4,2,0,0,0,40.0,37,0
37,4,11,9,2,12,0,4,1,0,0,30.0,37,0
45,4,8,11,2,4,0,4,1,0,0,60.0,37,0
32,2,15,10,4,12,1,4,0,0,0,20.0,37,0
30,2,14,15,2,9,0,4,1,0,0,50.0,37,0
37,2,11,9,0,6,1,4,0,0,0,56.0,37,0
32,2,15,10,2,11,0,4,1,0,0,40.0,37,1
43,2,9,13,2,9,0,4,1,0,0,40.0,37,1
46,2,12,14,0,9,4,4,0,6497,0,50.0,37,0
33,2,12,14,4,3,1,4,0,0,0,40.0,37,0
48,2,11,9,4,0,1,4,0,0,0,40.0,37,0
34,2,11,9,2,11,0,4,0,0,0,40.0,37,0
34,1,15,10,4,10,1,4,1,0,0,50.0,37,1
33,2,11,9,0,4,1,4,1,0,0,40.0,37,0
36,2,9,13,2,3,5,4,0,0,0,60.0,10,0
23,2,11,9,4,11,1,4,1,0,1669,55.0,37,0
39,2,11,9,2,3,0,4,1,0,0,40.0,37,0
22,2,7,12,4,11,3,4,0,0,0,25.0,37,0
19,2,11,9,4,4,3,4,1,0,0,20.0,37,0
47,2,11,9,2,11,0,4,1,7298,0,45.0,37,1
46,2,8,11,4,13,1,4,1,0,0,50.0,37,0
47,2,12,14,0,11,1,4,0,0,0,6.0,37,0
47,4,10,16,2,9,0,4,1,0,0,35.0,37,1
52,1,15,10,0,13,1,4,0,0,0,40.0,37,0
38,4,6,5,2,2,0,4,1,0,0,40.0,24,0
58,2,11,9,2,11,0,4,1,0,0,40.0,37,1
32,2,4,3,2,7,0,4,1,0,0,40.0,24,0
54,4,8,11,2,12,2,4,0,0,0,10.0,37,0
20,2,15,10,4,0,1,4,1,0,0,25.0,37,0
25,2,7,12,4,11,1,4,1,0,0,48.0,37,0
25,4,6,5,4,2,1,4,1,0,0,15.0,37,0
36,5,9,13,0,9,1,4,1,0,1876,44.0,37,0
69,4,11,9,2,12,0,4,1,0,0,30.0,37,0
28,2,9,13,2,9,5,4,0,0,0,45.0,37,1
20,2,15,10,4,0,3,4,0,0,0,20.0,37,0
21,2,5,4,4,4,4,4,1,0,0,40.0,37,0
37,2,9,13,2,12,0,4,1,0,0,40.0,37,1
21,2,11,9,4,6,3,4,1,0,0,32.0,37,0
39,2,11,9,2,7,2,2,0,0,0,40.0,37,0
34,2,8,11,2,7,0,4,1,0,0,40.0,37,1
33,1,11,9,2,2,0,4,1,0,0,40.0,37,0
47,2,11,9,2,13,0,4,1,0,0,50.0,37,1
29,2,8,11,4,0,1,4,0,0,0,40.0,37,0
48,2,11,9,2,12,0,4,1,0,0,89.0,37,0
42,3,10,16,2,9,0,4,1,0,1977,60.0,37,1
29,2,1,7,0,6,4,4,0,0,0,40.0,37,0
34,2,11,9,4,5,3,4,1,0,0,40.0,37,0
20,2,15,10,4,7,3,4,1,0,0,25.0,37,0
41,2,12,14,2,9,0,4,1,0,0,40.0,37,1
45,2,15,10,0,3,1,4,1,0,1876,50.0,37,0
23,2,11,9,0,5,3,4,1,0,0,44.0,37,0
19,2,15,10,4,0,3,4,0,0,0,38.0,37,0
24,2,15,10,4,2,3,4,1,0,0,40.0,37,0
32,2,11,9,0,2,1,4,1,0,0,40.0,37,0
52,2,12,14,0,9,4,4,1,15020,0,50.0,37,1
36,2,11,9,4,11,4,4,1,0,0,60.0,37,1
18,2,0,6,4,6,3,4,1,0,0,30.0,37,0
27,2,11,9,0,11,3,4,0,0,0,40.0,37,0
26,2,15,10,2,11,0,4,1,0,0,60.0,37,0
52,2,7,12,0,9,4,4,0,0,0,32.0,37,0
24,2,15,10,4,2,4,0,1,0,0,40.0,24,0
42,0,11,9,0,0,1,2,1,0,0,40.0,37,0
39,2,14,15,2,9,5,4,0,7688,0,60.0,37,1
20,5,15,10,4,0,3,4,0,0,0,10.0,37,0
35,2,11,9,4,6,4,2,0,0,0,48.0,37,0
54,2,9,13,2,7,0,4,1,0,0,40.0,37,0
24,2,9,13,4,3,3,4,1,0,0,40.0,37,0
24,2,9,13,4,9,1,4,0,0,0,8.0,37,0
20,2,15,10,4,0,3,2,0,0,0,15.0,37,0
28,2,9,13,2,9,1,4,0,0,0,35.0,37,0
36,4,11,9,2,2,0,4,1,0,0,47.0,37,0
38,2,15,10,5,6,1,4,1,0,2258,55.0,37,1
22,2,11,9,4,0,1,4,0,0,0,60.0,37,0
56,2,11,9,2,6,0,4,1,0,0,40.0,37,0
24,2,9,13,2,9,0,4,1,0,0,45.0,37,0
24,4,15,10,4,7,1,4,0,0,0,75.0,37,0
22,2,7,12,4,0,1,4,0,0,0,40.0,37,0
21,2,15,10,4,3,3,4,1,0,0,30.0,37,0
42,2,9,13,2,3,0,4,1,0,0,40.0,37,1
41,1,12,14,0,9,4,4,0,0,0,55.0,37,0
19,2,11,9,4,7,3,4,0,34095,0,20.0,37,0
67,4,15,10,2,4,0,4,1,0,0,44.0,37,0
20,2,15,10,4,11,3,4,0,0,0,30.0,37,0
32,2,11,9,2,2,0,3,1,0,0,40.0,37,0
46,2,11,9,5,6,3,2,0,0,0,40.0,37,0
52,2,11,9,4,11,1,4,0,0,0,36.0,37,0
44,2,9,13,0,9,4,2,1,0,0,40.0,37,0
37,1,9,13,2,9,0,4,1,0,1887,40.0,37,1
27,4,15,10,2,4,0,4,1,0,0,50.0,37,0
35,2,11,9,2,6,5,2,0,0,0,35.0,37,0
30,2,11,9,4,0,1,4,0,0,0,45.0,37,0
64,1,11,9,2,2,0,4,1,3137,0,40.0,37,0
48,2,11,9,0,0,1,4,0,0,0,37.0,37,1
35,2,5,4,0,12,4,4,0,0,0,40.0,37,0
28,4,9,13,4,12,1,4,1,0,0,45.0,37,0
63,4,9,13,2,9,0,1,1,0,1977,32.0,2,1
40,4,14,15,2,9,0,4,1,0,0,55.0,37,1
33,2,15,10,4,11,1,4,1,0,0,40.0,37,0
40,2,15,10,2,2,0,4,1,0,0,50.0,37,1
25,2,5,4,4,11,2,4,1,0,0,45.0,12,0
45,3,9,13,2,3,0,4,1,0,0,38.0,37,1
30,2,15,10,2,6,0,4,1,0,0,40.0,37,1
53,2,15,10,4,0,4,2,0,0,0,40.0,37,0
63,2,11,9,2,0,0,1,1,2105,0,40.0,38,0
27,1,15,10,2,10,0,4,1,0,0,60.0,37,0
31,2,1,7,4,2,1,4,1,0,0,40.0,37,0
33,2,11,9,2,13,0,4,1,0,0,60.0,37,0
39,5,9,13,0,10,1,4,1,0,0,40.0,24,1
42,4,15,10,2,2,0,4,1,0,0,45.0,37,1
19,2,11,9,4,7,3,2,1,0,0,30.0,37,0
31,2,9,13,2,9,0,4,1,0,0,40.0,37,0
53,2,11,9,2,2,0,4,1,0,0,40.0,37,0
47,4,15,10,2,9,0,4,1,0,0,20.0,37,0
27,2,10,16,4,0,3,4,0,0,0,40.0,37,0
22,2,11,9,4,12,1,4,0,0,0,40.0,37,0
29,2,11,9,2,11,5,4,0,0,0,40.0,37,1
52,2,11,9,6,11,4,4,0,0,1762,40.0,37,0
32,2,8,11,0,2,3,4,1,0,0,46.0,37,0
23,2,11,9,4,11,1,4,1,0,0,40.0,37,0
27,2,15,10,4,0,3,4,1,0,0,20.0,37,0
53,2,11,9,6,6,1,2,0,0,0,40.0,37,0
18,2,11,9,4,5,3,4,1,0,0,20.0,37,0
41,2,9,13,5,11,4,4,0,0,0,30.0,37,0
27,2,11,9,2,6,5,4,0,0,0,40.0,5,0
30,2,15,10,0,11,3,4,1,0,0,40.0,37,0
41,2,11,9,0,12,4,4,0,0,0,40.0,37,0
21,2,15,10,4,0,1,4,0,0,0,30.0,37,0
58,5,11,9,3,7,4,2,0,0,0,40.0,14,0
45,5,9,13,0,10,1,4,0,0,0,40.0,37,0
40,2,0,6,0,13,3,4,1,0,0,40.0,37,0
21,2,15,10,4,0,1,4,0,0,0,40.0,37,0
29,2,9,13,4,9,1,3,0,0,1590,40.0,37,0
50,2,8,11,2,7,5,2,0,0,0,40.0,37,0
26,2,11,9,2,2,0,4,1,0,0,40.0,37,0
23,2,11,9,5,5,2,4,0,0,0,40.0,37,0
27,2,9,13,4,12,3,4,1,0,0,40.0,37,0
36,1,9,13,4,0,1,2,0,0,0,40.0,37,0
22,0,11,9,4,0,2,4,1,0,0,40.0,37,0
37,0,15,10,4,7,3,4,1,0,0,40.0,22,0
54,2,9,13,2,13,0,4,1,0,0,40.0,37,0
36,2,11,9,0,4,4,4,1,0,0,50.0,37,0
44,2,8,11,2,3,0,2,1,0,0,40.0,37,0
38,2,15,10,2,10,0,2,1,0,0,40.0,37,1
49,2,15,10,0,2,1,4,0,0,0,40.0,37,0
18,2,1,7,4,5,3,4,1,0,0,12.0,37,0
26,2,9,13,4,11,1,4,1,0,0,48.0,37,0
32,2,1,7,2,6,5,4,0,0,0,40.0,37,0
35,5,11,9,4,12,3,4,1,0,0,40.0,37,0
40,2,11,9,4,0,1,4,0,0,0,45.0,37,0
40,4,11,9,2,2,0,4,1,3411,0,40.0,37,0
42,5,14,15,2,9,0,4,1,0,0,72.0,17,1
30,2,11,9,2,11,0,4,1,0,0,40.0,37,0
19,2,15,10,4,11,3,4,0,0,0,20.0,37,0
36,2,7,12,2,11,0,4,1,0,0,60.0,37,1
31,2,11,9,4,11,1,4,0,0,0,40.0,37,0
50,0,7,12,2,3,0,4,1,0,0,60.0,37,0
38,2,11,9,0,2,1,2,1,0,0,40.0,37,0
35,2,15,10,2,9,0,4,1,0,0,50.0,37,1
45,2,9,13,2,9,0,4,1,0,0,40.0,37,1
29,2,0,6,5,11,4,4,0,0,0,40.0,37,0
41,2,15,10,0,2,1,4,1,0,0,46.0,37,1
33,2,14,15,4,9,1,4,0,0,0,50.0,37,1
49,2,15,10,4,7,1,4,0,0,0,60.0,37,0
28,2,15,10,2,3,0,4,1,0,0,40.0,37,1
49,1,9,13,2,10,0,2,1,15024,0,40.0,37,1
27,2,11,9,5,6,3,4,0,0,0,40.0,37,0
47,3,11,9,2,3,0,4,1,2885,0,32.0,37,0
42,5,10,16,4,3,1,4,0,0,0,40.0,20,1
30,2,11,9,4,3,1,4,1,0,0,60.0,37,0
37,1,11,9,2,2,0,4,1,0,0,40.0,37,0
37,2,10,16,2,9,5,4,0,0,0,35.0,37,0
51,2,11,9,3,11,1,2,0,0,0,38.0,37,0
27,0,11,9,2,7,0,4,1,0,0,40.0,37,0
53,2,11,9,4,11,1,4,0,0,0,40.0,37,0
45,2,11,9,4,2,1,4,1,0,0,40.0,37,0
37,3,9,13,2,9,0,4,1,0,0,45.0,37,0
54,5,12,14,2,9,0,1,1,0,0,40.0,17,1
47,3,11,9,2,3,0,4,1,0,0,42.0,37,1
35,2,11,9,2,7,0,4,1,0,0,40.0,39,1
33,2,11,9,2,6,0,4,1,0,0,40.0,37,0
28,1,15,10,4,0,2,2,1,0,0,40.0,13,0
39,5,9,13,2,3,5,4,0,0,0,55.0,37,1
33,2,9,13,2,11,0,4,1,0,0,40.0,37,0
34,2,1,7,4,7,1,4,0,0,0,40.0,19,0
53,2,11,9,2,13,0,4,1,0,0,40.0,37,1
21,2,7,12,4,0,3,4,1,0,0,35.0,37,0
31,5,10,16,2,3,0,4,1,7298,0,55.0,37,1
63,2,11,9,2,9,0,4,1,0,0,45.0,37,0
21,4,15,10,4,7,3,4,1,0,0,30.0,37,0
59,2,11,9,2,2,0,4,1,0,0,40.0,37,1
50,2,3,2,5,9,4,2,0,0,0,40.0,37,0
19,2,11,9,4,13,3,4,1,0,0,30.0,37,0
31,2,9,13,4,12,1,4,1,0,0,45.0,37,0
23,2,9,13,2,9,5,4,0,0,0,40.0,37,0
45,2,8,11,2,3,5,4,0,0,0,40.0,37,1
35,1,9,13,2,9,0,4,1,0,0,40.0,37,0
32,2,9,13,4,2,3,4,1,0,0,40.0,37,0
20,2,5,4,4,6,2,4,0,0,0,60.0,24,0
38,2,11,9,2,3,2,4,1,0,0,40.0,37,1
49,2,11,9,2,7,5,1,0,0,0,8.0,28,0
64,2,11,9,0,6,1,4,0,0,0,40.0,37,0
60,1,1,7,2,13,0,4,1,0,0,20.0,37,0
25,2,9,13,4,9,1,4,0,0,0,50.0,37,0
21,2,11,9,4,2,1,4,1,0,0,35.0,37,0
26,2,11,9,4,8,2,4,0,0,1602,15.0,24,0
23,2,15,10,4,0,1,4,1,0,0,20.0,37,0
67,3,12,14,2,11,0,4,1,0,0,48.0,37,1
24,2,11,9,0,11,4,4,0,0,0,30.0,37,0
46,2,3,2,5,6,3,4,0,0,0,40.0,12,0
38,5,10,16,2,9,0,1,1,0,0,40.0,34,0
20,2,5,4,4,6,2,4,1,0,0,40.0,37,0
26,2,9,13,4,9,1,4,1,0,0,48.0,37,0
58,2,11,9,2,6,0,4,1,0,0,40.0,37,0
31,5,15,10,4,7,1,1,1,0,0,40.0,37,0
37,5,7,12,0,10,1,2,1,0,0,38.0,37,0
45,2,5,4,0,6,1,2,0,0,0,35.0,37,0
33,2,11,9,4,0,1,4,0,0,0,50.0,37,0
33,5,12,14,2,10,0,2,1,0,0,40.0,37,0
35,2,11,9,0,5,1,4,1,0,0,25.0,37,0
60,4,11,9,2,3,0,2,1,0,0,40.0,37,0
21,2,15,10,4,11,3,4,0,0,0,20.0,37,0
38,2,0,6,2,2,0,2,1,0,0,45.0,37,0
40,2,8,11,0,2,4,4,0,0,0,40.0,37,0
40,2,15,10,2,11,5,4,0,0,0,40.0,37,1
44,4,14,15,2,9,0,4,1,0,0,70.0,37,1
27,2,15,10,2,3,0,4,1,0,0,60.0,37,0
34,4,15,10,2,2,0,4,1,0,0,55.0,37,1
49,1,15,10,2,10,0,4,1,0,0,40.0,37,0
37,2,15,10,2,2,0,4,1,0,0,50.0,37,1
52,2,0,6,2,13,0,4,1,0,0,30.0,37,1
46,2,15,10,2,6,0,2,1,0,0,40.0,37,0
43,2,11,9,2,2,0,4,1,0,0,40.0,37,0
46,1,9,13,0,0,1,4,0,99999,0,40.0,37,1
25,5,15,10,2,7,5,4,0,0,0,15.0,37,0
48,2,9,13,0,0,1,4,1,0,0,40.0,37,0
36,1,15,10,0,10,4,4,1,0,0,55.0,37,0
37,2,11,9,0,2,1,4,1,14344,0,40.0,37,1
42,2,12,14,2,9,0,4,1,0,0,50.0,37,1
60,2,7,12,2,0,0,4,1,0,0,24.0,37,0
37,3,15,10,2,13,0,4,1,0,0,55.0,37,1
44,1,7,12,0,12,1,2,1,0,0,40.0,37,0
32,2,0,6,2,2,0,4,1,0,0,40.0,37,0
29,2,9,13,4,0,3,4,0,0,0,40.0,30,0
42,1,12,14,2,9,0,4,1,0,0,35.0,37,1
17,2,1,7,4,5,3,4,1,0,0,12.0,37,0
41,2,2,8,2,7,5,4,0,0,0,10.0,37,0
34,2,15,10,2,3,5,4,1,0,1887,40.0,37,1
56,2,0,6,5,7,4,4,0,0,0,32.0,37,0
28,2,15,10,4,0,3,4,1,0,0,40.0,37,0
28,4,1,7,4,11,3,4,1,0,0,40.0,37,0
19,2,5,4,4,13,4,4,1,0,0,25.0,12,0
49,0,15,10,2,12,0,4,1,0,0,40.0,37,1
36,4,15,10,2,7,5,4,0,0,0,50.0,37,0
25,2,15,10,2,13,0,4,1,0,0,35.0,37,0
42,2,9,13,0,9,1,4,1,0,0,40.0,37,0
47,4,14,15,2,9,0,4,1,0,1977,50.0,37,1
26,2,15,10,2,10,0,4,1,0,0,40.0,37,0
35,2,15,10,2,3,0,4,1,0,0,58.0,37,0
37,2,11,9,2,2,0,4,1,0,0,45.0,37,0
39,1,11,9,4,10,3,0,1,4650,0,48.0,37,0
42,2,11,9,2,3,0,4,1,0,0,35.0,37,1
41,2,15,10,0,7,1,4,0,0,0,36.0,37,1
23,2,15,10,0,7,3,4,0,0,0,24.0,37,0
31,0,11,9,2,12,0,4,1,0,0,40.0,37,0
36,1,15,10,2,10,0,4,1,0,0,57.0,37,1
20,2,15,10,4,9,4,4,0,0,0,25.0,37,0
36,2,15,10,4,6,4,4,1,0,0,45.0,37,0
50,2,11,9,2,6,0,4,1,0,0,50.0,37,1
37,2,11,9,4,6,3,4,1,0,0,40.0,37,0
25,2,9,13,4,4,3,4,1,27828,0,50.0,37,1
39,2,15,10,0,7,4,4,0,0,0,60.0,37,0
32,2,11,9,2,4,5,4,0,0,0,40.0,37,0
59,2,15,10,6,0,1,4,0,0,0,35.0,37,0
29,2,9,13,2,2,0,4,1,3411,0,45.0,37,0
50,2,11,9,2,13,0,2,1,0,0,40.0,37,0
42,2,8,11,2,11,0,4,1,0,0,37.0,37,0
32,2,15,10,0,9,1,4,1,0,0,40.0,37,0
48,2,7,12,2,11,0,4,1,0,1902,40.0,37,1
20,2,11,9,2,2,0,4,1,3781,0,35.0,37,0
50,4,0,6,0,2,1,4,1,0,0,45.0,37,0
18,2,15,10,4,2,1,4,1,0,0,30.0,37,0
60,2,12,14,4,9,1,4,1,0,0,50.0,37,0
42,1,12,14,4,9,1,4,1,0,0,22.0,37,0
49,2,11,9,0,7,4,4,0,0,0,35.0,37,0
35,3,15,10,2,11,5,4,0,0,0,40.0,37,0
30,4,7,12,2,11,0,4,1,0,0,60.0,18,0
59,2,15,10,2,3,0,4,1,0,0,40.0,37,1
24,3,11,9,4,7,1,2,1,13550,0,50.0,37,1
55,2,7,12,0,0,4,4,0,0,0,40.0,37,0
19,2,11,9,4,0,3,4,0,0,0,20.0,37,0
39,2,11,9,2,2,0,4,1,0,0,40.0,37,0
48,2,15,10,0,3,4,4,0,0,0,40.0,37,0
44,2,9,13,2,9,0,4,1,7688,0,40.0,37,1
21,2,15,10,4,5,3,4,1,0,0,30.0,37,0
23,2,9,13,4,12,3,2,1,0,0,40.0,37,0
22,2,15,10,4,7,3,4,1,0,0,30.0,37,0
55,4,12,14,2,9,0,4,1,0,0,55.0,37,1
19,2,15,10,4,11,1,4,0,0,0,40.0,37,0
23,2,15,10,4,5,1,4,1,0,0,25.0,37,0
46,2,11,9,2,13,0,4,1,15024,0,44.0,37,1
23,2,9,13,4,0,1,4,0,0,0,23.0,37,0
47,3,12,14,2,3,0,4,1,15024,0,50.0,37,1
23,2,15,10,2,11,3,4,1,0,0,15.0,37,0
42,2,15,10,2,7,0,4,1,0,0,40.0,37,1
22,5,9,13,4,0,3,4,0,0,0,10.0,37,0
18,2,11,9,4,0,3,4,1,0,0,20.0,37,0
37,2,9,13,2,3,0,4,1,0,1977,50.0,37,1
34,2,6,5,2,2,0,4,1,0,0,50.0,37,0
30,2,7,12,5,7,4,4,0,0,0,40.0,37,0
62,4,15,10,6,4,4,4,0,0,0,50.0,37,0
51,2,15,10,2,5,0,4,1,0,0,40.0,37,0
34,2,11,9,2,7,0,2,1,0,0,30.0,37,0
28,4,12,14,4,9,3,4,1,0,0,40.0,37,0
56,2,0,6,4,5,1,4,1,0,0,40.0,37,0
46,2,11,9,0,12,1,4,0,0,0,30.0,37,0
46,2,15,10,2,12,0,4,1,0,1887,45.0,37,1
23,1,15,10,3,0,3,4,0,0,0,40.0,12,0
33,2,9,13,2,0,5,2,0,0,0,30.0,37,0
27,2,11,9,4,7,3,1,1,0,0,40.0,37,0
21,2,15,10,4,0,3,2,0,0,0,20.0,37,0
36,2,4,3,2,6,0,4,1,7298,0,40.0,24,1
37,1,9,13,0,9,1,4,0,0,0,36.0,37,0
39,1,1,7,2,7,0,4,1,0,0,40.0,37,0
36,2,11,9,2,13,0,4,1,7298,0,60.0,37,1
24,2,7,12,4,2,1,4,1,2354,0,40.0,37,0
26,2,7,12,4,3,3,2,0,0,0,40.0,37,0
37,2,11,9,0,11,1,4,0,0,0,60.0,37,0
34,2,11,9,2,2,0,4,1,0,0,50.0,37,0
33,2,11,9,0,3,4,4,0,0,0,40.0,37,0
33,4,11,9,2,10,0,4,1,0,0,30.0,37,0
20,2,11,9,4,11,3,4,0,0,0,8.0,24,0
26,2,15,10,0,0,4,4,0,0,0,38.0,37,0
47,2,11,9,2,0,5,4,0,0,0,20.0,37,1
17,2,1,7,4,11,3,4,0,0,0,20.0,37,0
53,2,8,11,2,3,0,4,1,0,1485,40.0,37,0
31,2,15,10,0,11,3,4,0,0,0,35.0,37,0
34,2,1,7,2,6,0,4,1,0,0,40.0,37,0
23,2,4,3,2,7,0,4,1,0,0,40.0,24,0
39,2,9,13,2,2,0,4,1,0,0,45.0,37,1
21,2,15,10,4,0,3,4,0,0,0,20.0,37,0
40,2,11,9,4,0,4,2,0,0,0,35.0,37,0
54,1,12,14,2,0,0,4,1,7298,0,40.0,37,1
32,0,9,13,2,9,0,1,1,0,2002,40.0,18,0
29,1,11,9,2,7,5,4,0,2635,0,40.0,37,0
27,1,9,13,2,10,0,4,1,0,0,45.0,37,1
54,2,15,10,4,3,1,4,1,0,0,40.0,37,1
23,2,11,9,0,8,4,4,0,0,0,40.0,37,0
38,2,12,14,2,3,0,4,1,0,0,48.0,37,1
54,2,11,9,2,7,5,4,0,0,0,35.0,37,0
21,2,15,10,4,9,3,1,1,0,1974,40.0,37,0
40,2,8,11,4,9,1,4,1,0,0,42.0,37,0
19,2,0,6,4,7,1,4,0,0,0,40.0,37,0
35,2,9,13,2,0,5,2,0,0,0,40.0,37,0
39,2,15,10,4,0,3,4,0,2174,0,45.0,37,0
41,2,2,8,2,5,0,4,1,0,0,40.0,37,1
26,2,15,10,4,0,1,4,0,0,0,40.0,37,0
35,2,11,9,0,7,1,4,0,0,0,45.0,37,0
70,4,15,10,2,2,0,4,1,0,0,25.0,37,0
45,2,0,6,2,11,0,4,1,0,0,40.0,37,0
83,2,11,9,6,10,1,4,1,0,0,55.0,37,0
59,2,11,9,5,7,1,4,0,0,0,40.0,37,0
18,2,6,5,4,7,3,2,1,0,0,15.0,37,0
31,2,11,9,2,0,0,4,1,0,0,40.0,37,0
43,2,12,14,2,9,5,4,0,0,0,45.0,37,1
24,1,9,13,4,9,1,4,0,0,0,40.0,37,0
33,2,8,11,2,6,0,4,1,0,0,50.0,37,0
48,1,12,14,4,9,1,4,0,0,0,52.0,37,0
27,2,9,13,2,3,0,4,1,0,0,40.0,5,0
41,2,11,9,2,2,0,4,1,0,0,40.0,37,0
25,2,11,9,2,7,5,4,0,0,0,25.0,24,0
53,2,11,9,0,13,1,4,1,0,0,40.0,37,1
66,4,14,15,2,9,0,4,1,0,0,50.0,37,0
31,2,15,10,2,2,0,4,1,0,0,40.0,37,1
30,5,9,13,3,0,1,4,1,0,0,40.0,37,0
22,2,11,9,0,13,1,4,1,0,0,40.0,37,0
47,3,9,13,2,11,0,4,1,15024,0,60.0,37,1
74,2,11,9,2,3,0,4,1,0,0,40.0,37,1
37,2,15,10,2,0,0,2,1,0,1485,70.0,37,1
35,4,15,10,5,4,1,4,1,4101,0,60.0,37,0
51,4,9,13,2,3,0,4,1,0,1672,70.0,37,0
40,2,15,10,5,7,1,4,0,0,0,40.0,37,0
51,1,10,16,2,9,0,4,1,0,1887,40.0,37,1
26,2,0,6,2,5,5,4,0,0,0,40.0,37,0
53,2,7,12,4,0,4,2,0,0,0,40.0,37,0
32,2,11,9,2,2,0,4,1,3781,0,40.0,37,0
29,4,15,10,2,2,0,1,1,0,0,40.0,33,0
42,2,11,9,5,0,1,4,1,0,0,40.0,37,0
22,2,15,10,4,13,1,4,1,0,0,32.0,37,0
33,2,11,9,0,0,1,4,0,0,0,40.0,37,0
21,2,11,9,4,13,3,2,1,0,0,20.0,37,0
46,1,9,13,2,9,0,4,1,0,0,45.0,37,1
25,2,1,7,4,5,1,4,1,0,0,40.0,37,0
29,2,4,3,2,7,0,4,1,0,0,40.0,24,0
29,0,9,13,4,9,1,4,1,0,0,48.0,37,0
33,2,10,16,0,11,1,4,1,99999,0,60.0,37,1
50,2,7,12,0,2,1,4,1,0,0,40.0,37,0
22,2,11,9,4,0,1,0,0,0,0,40.0,37,0
40,2,11,9,0,2,1,4,1,0,0,40.0,37,0
28,2,11,9,2,6,0,0,1,0,0,45.0,37,0
54,2,11,9,2,0,0,4,1,0,0,40.0,37,0
29,2,11,9,2,2,0,4,1,0,0,40.0,37,0
49,2,11,9,6,6,4,2,0,0,0,40.0,37,0
46,2,1,7,6,7,1,4,0,0,0,27.0,7,0
71,4,0,6,2,2,0,4,1,0,0,8.0,37,0
27,2,15,10,2,4,0,4,1,0,0,80.0,37,0
56,2,11,9,4,0,1,4,0,0,0,40.0,37,0
64,2,11,9,2,12,0,1,1,0,0,60.0,28,1
23,2,15,10,2,3,5,4,0,0,0,25.0,37,0
36,2,9,13,2,9,0,4,1,0,0,40.0,37,1
39,1,12,14,2,9,0,4,1,0,0,45.0,37,1
26,2,11,9,4,3,1,4,1,0,0,40.0,37,0
31,0,7,12,2,12,0,4,1,0,0,40.0,37,0
36,2,9,13,0,0,4,4,0,0,0,40.0,37,0
43,2,11,9,2,2,0,4,1,0,0,40.0,37,1
25,2,15,10,4,0,1,4,0,0,0,50.0,37,0
27,2,11,9,2,6,0,4,1,0,0,40.0,37,0
24,2,2,8,4,11,1,4,1,0,0,40.0,37,0
50,4,7,12,2,10,0,4,1,0,0,20.0,37,0
30,2,11,9,2,2,0,4,1,0,0,40.0,37,0
24,2,1,7,4,5,1,4,1,0,0,40.0,37,0
41,1,12,14,0,9,4,4,0,7430,0,36.0,37,1
29,2,15,10,4,3,1,4,1,0,0,45.0,37,0
